,data_points_count,price_close,sma_status,sma_20,sma_20_ratio,sma_20_slope,sma_20_slope_status,sma_50,sma_50_ratio,sma_50_slope,sma_50_slope_status,sma_200,sma_200_ratio,rsi_7,rsi_7_scale,rsi_13,rsi_13_scale,bb_lband,bb_hband,bb_width,bb_width_pct,to_ccy,high_pct,low_pct,high_low_ratio,btc_rsq,eth_rsq,close_time,exch_volume
HCBTC,200.0,0.000114500000000000004877175052708793145939125679433345794677734375,1.0,0.000115040000000000023423936401645306659702328033745288848876953125,0.9953059805285116617106316467,-5e-09,-1.0,0.000114634000000000054754999145867344623184180818498134613037109375,0.9988310623375259537849249573,-1e-08,-1.0,0.00011456550000000004685581089791668318866868503391742706298828125,0.9994282746551095927495869999,43.6007127584,3.0,47.3999633047,3.0,0.0001130396,0.0001170404,3.4777468011,0.3650269919,BTC,0.9525790349417638124811373171,1.029676258992805743887679279,1.080935251798561042136697173,-0.31424030232450734,-0.16812104848518272,"09/30/2020, 23:59:59",796.9
HCUSDT,200.0,1.2323999999999999399591388282715342938899993896484375,1.0,1.233010000000000605524519414757378399372100830078125,0.9995052757074146476785971752,0.00014,1.0,1.2304519999999996571204974316060543060302734375,1.001583158058989934903168790,-0.000334,-1.0,1.2207869999999998444906168515444733202457427978515625,1.009512715977480180365484372,50.6635316135,3.0,50.4687330113,3.0,1.2152193395,1.2508006605,2.8857284971,0.4828561733,USDT,0.9675747821307999429733387164,1.080768218889765711900268291,1.116986757870735729518838945,0.6997987664687023,0.7723438661650863,"09/30/2020, 23:59:59",8782.03
HIVEBNB,200.0,0.005179999999999999708844011792052697273902595043182373046875,-1.0,0.00531550000000000251454412847351704840548336505889892578125,0.9745085128398075925875933935,-1.3e-05,-1.0,0.005468999999999999035715791961820286815054714679718017578125,0.9471567014079357509914539216,-1.32e-05,-1.0,0.006052600000000002596067805171742293168790638446807861328125,0.8558305521594021556107901809,32.7394515709,2.0,35.6748722101,2.0,0.0051591063,0.0054718937,5.8844411209,0.0667985007,BNB,0.6806833114323258865414852485,1.005825242718446532938702341,1.477669902912621258825505302,-0.495488507539434,-0.5431534534334747,"09/30/2020, 23:59:59",636.9
HIVEBTC,200.0,0.0000142399999999999991862065229497602558694779872894287109375,-1.0,0.000014181499999999991191274549551248895795652060769498348236083984375,1.004125092550153935145702579,-1.5e-09,-1.0,0.0000143680000000000088027085620723255487973801791667938232421875,0.9910913140311797370488952625,-1.1e-08,-1.0,0.0000145735999999999920619629667495331659665680490434169769287109375,0.9771092935170449952335922779,55.1579980238,3.0,50.2187068282,3.0,1.4029e-05,1.4334e-05,2.1504465101,0.6918249317,BTC,0.8264654672083574995261952971,1.036390101892285195025313608,1.254002911208151282680772558,0.035157418846741124,0.11221260186120904,"09/30/2020, 23:59:59",12685.0
HIVEUSDT,200.0,0.152600000000000013411494137471891008317470550537109375,-1.0,0.1523399999999999476774092954656225629150867462158203125,1.001706708677957633079849426,-5.5e-05,-1.0,0.154421999999999892683177904473268426954746246337890625,0.9882011630467169150904828765,-0.000184,-1.0,0.1553845000000000087236884382946300320327281951904296875,0.9820799371880722005356695420,51.2682841265,3.0,47.6691021505,3.0,0.150559663,0.154120337,2.3373205287,0.5730198814,USDT,0.8491930996104619620509647445,1.095477386934673406884495147,1.290021536252691955490887792,0.5023617460500326,0.548406719919513,"09/30/2020, 23:59:59",3833.57
HNTBTC,159.0,0.00014579999999999999319051646740064143159543164074420928955078125,,0.00014569000000000005014787196611081299124634824693202972412109375,1.000755027798750380978663353,-2.4e-07,-1.0,0.00014853799999999992530186343486775513156317174434661865234375,0.9815670064225993786892428940,-5.28e-07,-1.0,None,None,47.3043566104,3.0,47.1246761497,3.0,0.0001425923,0.0001487877,4.2524216468,0.517755243,BTC,0.07289999999999999507772213692,1.041428571428571471165085348,14.28571428571428726314596069,,,"09/30/2020, 23:59:59",1704.74
HNTUSDT,159.0,1.56899999999999995026200849679298698902130126953125,,1.561299999999999688071739001316018402576446533203125,1.004931787612886865899336085,-0.0018,-1.0,1.5939200000000004475708692552871070802211761474609375,0.9843655892391083051148401777,-0.00616,-1.0,None,None,51.2234694125,3.0,48.4550470632,3.0,1.5240758143,1.5985241857,4.7683578667,0.60342738,USDT,0.1961249999999999937827510621,1.045999999999999966841338998,5.333333333333333333333333333,,,"09/30/2020, 23:59:59",6488.721
HOTBNB,200.0,0.0000162699999999999983849550966308328270315541885793209075927734375,-1.0,0.0000167065000000000000502688168868559159818687476217746734619140625,0.9738724448567921668811349492,-2.95e-08,-1.0,0.00001694180000000003826865317690941736827880959026515483856201171875,0.9603465983543638594354905962,-2.12e-08,-1.0,0.0000187305499999999963667805802369770162840723060071468353271484375,0.8686343967475595506215490505,21.3499478203,1.0,31.4050150734,2.0,1.63562e-05,1.70568e-05,4.1939346311,-0.12298432,BNB,0.7747619047619047278697872441,1,1.290719114935464100953991382,-0.5637561042011059,-0.6424607607857497,"09/30/2020, 23:59:59",247342.0
HOTBTC,200.0,4.00000000000000008369024332051389070130653635715134441852569580078125E-8,-1.0,4.54999999999999905295007996026968033476123309810645878314971923828125E-8,0.8791208791208793222552970543,0.0,1.0,4.499999999999999266970911182550452167561161331832408905029296875E-8,0.8888888888888890522825901339,0.0,1.0,4.50499999999999302517062166155425995128780414233915507793426513671875E-8,0.8879023307436195952624872112,42.6689446255,3.0,46.319603498,3.0,3.56e-08,5.54e-08,43.7357115212,0.2236146008,BTC,0.8000000000000000529395592034,1,1.249999999999999917281938745,-0.07512134509416683,-0.05781104855989527,"09/30/2020, 23:59:59",2188049.0
HOTUSDT,200.0,0.0004804000000000000218831897047522261345875449478626251220703125,-1.0,0.000478984999999999805884998149707598713575862348079681396484375,1.002954163491550291912354263,7e-08,1.0,0.00047932200000000012470036114820004513603635132312774658203125,1.002249010060042929184089589,2e-08,1.0,0.0004808034999999999240839765324295740356319583952426910400390625,0.9991607798196146611567988033,51.5035162874,3.0,51.384434502,3.0,0.0004725827,0.0004853873,2.6732666091,0.6105076269,USDT,0.9430702787593246978513529777,1.068267734044918930021005253,1.132755170113409037725058061,0.5704135926861209,0.548830200118865,"09/30/2020, 23:59:59",2261037.0
ICXBNB,200.0,0.014370000000000000828226376370366779156029224395751953125,-1.0,0.0144649999999999952227103250379514065571129322052001953125,0.9934324230902181523775204958,-2.1e-05,-1.0,0.014628200000000000924327281381920329295098781585693359375,0.9823491612091713211614721444,-1.18e-05,-1.0,0.015886550000000006221956283525287290103733539581298828125,0.9045387450390421583179386325,49.111394389,3.0,44.7329392174,3.0,0.0141381667,0.0147918333,4.518953209,0.3546659678,BNB,0.8104906937394247856743230744,1.015547703180212116889063043,1.253003533568904593986135120,-0.5130177216260771,-0.5566544109311181,"09/30/2020, 23:59:59",173.6
ICXBTC,200.0,0.000039020000000000002490611883398941017730976454913616180419921875,1.0,0.00003867400000000001630655332984787264649639837443828582763671875,1.008946579097067436473358959,-1.15e-08,-1.0,0.000038535400000000010552365925509121780123678036034107208251953125,1.012575450105616960133934167,2.1e-08,1.0,0.000038304199999999991488493222835387541636009700596332550048828125,1.018687245785057804657851612,59.609515505,3.0,55.8534231129,3.0,3.80573e-05,3.92907e-05,3.1892944721,0.780519067,BTC,0.9561382014212204155190561515,1.085094549499443856657624627,1.134872080088987645753070041,0.26510217527185115,0.3895531726395152,"09/30/2020, 23:59:59",59206.0
ICXETH,200.0,0.00117099999999999994891586307943498468375764787197113037109375,-1.0,0.0011648000000000001234734536836867846432141959667205810546875,1.005322802197802047377390647,-6.5e-07,-1.0,0.001162080000000000230830909941914796945638954639434814453125,1.007675891504887543295745660,6.8e-07,1.0,0.001168569999999999851902909853151868446730077266693115234375,1.002079464644822387465805120,59.8853137523,3.0,54.5438596988,3.0,0.0011480596,0.0011815404,2.8743767799,0.6851810881,ETH,0.9390537289494786617041367637,1.052111410601976539936785903,1.120395327942497751717967423,-0.26939288725284877,-0.212782970482794,"09/30/2020, 23:59:59",531.73
ICXUSDT,200.0,0.42059999999999997388755446081631816923618316650390625,1.0,0.414854999999999918269821819194476120173931121826171875,1.013848212025888700267682631,-5e-05,-1.0,0.41369799999999978812326162369572557508945465087890625,1.016683667796315644018520645,0.000158,1.0,0.408164000000000026791013851834577508270740509033203125,1.030468145157338585177203551,65.5674746124,4.0,57.9770849548,3.0,0.4070441166,0.4226658834,3.7655968629,0.8677560963,USDT,0.9593978102189780165811913462,1.143556280587275573160453182,1.191952147906470889226027481,0.6783075799912693,0.7542790163782241,"09/30/2020, 23:59:59",123857.4
IDEXBTC,200.0,0.000006150000000000000409915157373319516409537754952907562255859375,-1.0,0.0000059310000000000004738236712709120723729938617907464504241943359375,1.036924633282751630179686528,2.05e-08,1.0,0.00000581739999999999956247463683833842651438317261636257171630859375,1.057173307663217394790678436,4.8e-09,1.0,0.0000058447000000000009782195019292228010954204364679753780364990234375,1.052235358529950105325852317,58.7497836922,3.0,59.0863213872,3.0,5.3628e-06,6.4992e-06,19.1587047134,0.692730322,BTC,0.9262048192771085019362154057,1.205882352941176480357934801,1.301960784313725404874036071,0.021321313412905992,-0.0620221867829977,"09/30/2020, 23:59:59",10158.0
IOSTBNB,200.0,0.00020210000000000000641882380580938161074300296604633331298828125,-1.0,0.0002044600000000000041520953342200073166168294847011566162109375,0.9884573999804362824740998106,-2.55e-07,-1.0,0.00020778399999999989304459713235218032423290424048900604248046875,0.9726446694644443770859463455,-3.78e-07,-1.0,0.000224539500000000007313982752776837514829821884632110595703125,0.9000643539332723188381939247,39.620587712,3.0,38.8077013651,3.0,0.0002005585,0.0002083615,3.8163815867,0.1975512077,BNB,0.8303204601479046847463611294,1.013540621865596847975649350,1.220661985957873688624610004,-0.49079001016976087,-0.5861407595078175,"09/30/2020, 23:59:59",137790.0
IOSTBTC,200.0,5.50000000000000028051020707631213468857822590507566928863525390625E-7,1.0,5.414999999999999188507742060860739030658805859275162220001220703125E-7,1.015697137580794294504260505,5e-10,1.0,5.428000000000008635513202952249667276873879018239676952362060546875E-7,1.013264554163594607673318260,-2e-10,-1.0,5.381000000000007222036228597683571450716044637374579906463623046875E-7,1.022114848541162032848864732,70.1976411046,4.0,60.7014937079,3.0,5.344e-07,5.486e-07,2.6376466957,1.0951190357,BTC,0.9649122807017543533766948579,1.100000000000000105879118407,1.140000000000000148230765770,0.6122148236903376,0.6442060292662593,"09/30/2020, 23:59:59",3446627.0
IOSTUSDT,200.0,0.005923000000000000313249426397987917880527675151824951171875,1.0,0.00586249999999999792110738638939437805674970149993896484375,1.010319829424307447948120626,3.15e-06,1.0,0.005873279999999995483472847723760423832572996616363525390625,1.008465457121064357226463853,-3.46e-06,-1.0,0.0057692299999999967219377339233687962405383586883544921875,1.026653470220463333700238587,61.1453619924,3.0,56.2530118773,3.0,0.0057747606,0.0059502394,2.9932413415,0.8447710441,USDT,0.9679686223239091381205064027,1.167093596059113442641516020,1.205714285714285857849036436,0.9270154017291748,0.9284279571315157,"09/30/2020, 23:59:59",34156583.0
IOTABTC,200.0,0.00002631000000000000051407662848834689839350176043808460235595703125,1.0,0.0000254900000000000286938528493152489318163134157657623291015625,1.032169478226754448691938199,6.3e-08,1.0,0.00002540079999999999234619983690119937591589405201375484466552734375,1.035794148215804558983892202,1.6e-08,1.0,0.00002412940000000001329431842389539042414980940520763397216796875,1.090371082579756894839335270,66.3430783792,4.0,65.312336992,4.0,2.43746e-05,2.66054e-05,8.7518179969,0.8675748083,BTC,0.9817164179104477472309115400,1.171415850400712483277274488,1.193232413178984986634448189,0.651628665806791,0.7537936733559988,"09/30/2020, 23:59:59",45687.0
IOTAUSDT,200.0,0.28329999999999999626965063725947402417659759521484375,1.0,0.2734799999999999453592636200482957065105438232421875,1.035907561796109598041548323,0.00069,1.0,0.2726900000000000989786030913819558918476104736328125,1.038908650848948965638357243,0.000118,1.0,0.257257999999999931173277900597895495593547821044921875,1.101229116295703426379902636,67.9110682357,4.0,64.5611611002,4.0,0.2607806142,0.2861793858,9.2872501184,0.8866328713,USDT,0.9819757365684575986194884804,1.244727592267135326471319489,1.267574692442882173958728055,0.8004673450178685,0.868727611020189,"09/30/2020, 23:59:59",249548.64
IOTXBTC,200.0,7.5000000000000001900064307280846520598061033524572849273681640625E-7,1.0,7.600000000000057466084299982733707423676605685614049434661865234375E-7,0.9868421052631504579019498557,-5e-10,-1.0,7.574000000000004690755488027942288198346432182006537914276123046875E-7,0.9902297332981245768525052616,4e-10,1.0,7.543000000000014008461925174575668506804504431784152984619140625E-7,0.9942993503910892564499321952,36.7120079011,2.0,43.0923577416,3.0,7.474e-07,7.726e-07,3.3287133265,0.1047152925,BTC,0.9146341463414634555749119360,1.056338028169014143317106038,1.154929577464788744996522722,0.007372785067861449,0.06936158184770207,"09/30/2020, 23:59:59",1775389.0
IOTXUSDT,200.0,0.00807500000000000058009153036664429237134754657745361328125,1.0,0.0081418999999999970562658546668899361975491046905517578125,0.9917832446971841338800197191,-7.7e-06,-1.0,0.00810896000000000012619683076309229363687336444854736328125,0.9958120400149958138186902983,1.04e-06,1.0,0.008030004999999999781845616553255240432918071746826171875,1.005603358902018217855195746,41.1759084019,3.0,45.1237836573,3.0,0.0080186103,0.0082651897,3.0285250382,0.228687886,USDT,0.9082217973231358615800476804,1.117028634665928949529494165,1.229907317747959520448947998,0.5371268413910266,0.5630252583388972,"09/30/2020, 23:59:59",242369.0
IRISBTC,200.0,0.00000654999999999999996829792847652385034962208010256290435791015625,1.0,0.0000065204999999999954226541191981691980572577449493110179901123046875,1.004524192929990731746431278,5e-10,1.0,0.00000645920000000000415802010877985850356708397157490253448486328125,1.014057468417140783971170321,1.4e-09,1.0,0.00000582700000000000028371228977253082348397583700716495513916015625,1.124077569933070130321487426,54.9631114733,3.0,53.8200340895,3.0,6.341e-06,6.7e-06,5.5056059527,0.582174296,BTC,0.9357142857142857237932269590,1.585956416464890930422088869,1.694915254237288000023454086,0.6765401546864582,0.6761806972113423,"09/30/2020, 23:59:59",606697.0
IRISUSDT,200.0,0.07049999999999999322763954978654510341584682464599609375,1.0,0.0700504999999999322657373568290495313704013824462890625,1.006416799309070761758151087,0.0,1.0,0.0693882000000000387363030540655017830431461334228515625,1.016022897264952165795750451,4.4e-06,1.0,0.062191849999999986031706811218100483529269695281982421875,1.133589047439495835257251875,55.1538980773,3.0,53.6338429677,3.0,0.0678144546,0.0722865454,6.3840954543,0.6005122708,USDT,0.9399999999999999444888487687,1.639534883720930206288665588,1.744186046511627982032384034,0.7403802415524019,0.7361290908662301,"09/30/2020, 23:59:59",327916.4
JSTBTC,200.0,0.00000330000000000000016830612424578728081314693554304540157318115234375,-1.0,0.00000336050000000000069019941671688567197406882769428193569183349609375,0.9819967266775775898028734638,-6.5e-09,-1.0,0.0000034654000000000032772674331271733905168730416335165500640869140625,0.9522710221042295398682160769,-6.8e-09,-1.0,0.000003576849999999999474287193379495874978601932525634765625,0.9225994939681565213325953301,30.9589041673,2.0,29.6281429303,2.0,3.2751e-06,3.4459e-06,5.0846115278,0.1459262773,BTC,0.8461538461538462123198287059,1.006097560975609826956578351,1.189024390243902440599035074,0.008847987310723698,-0.053697085007230014,"09/30/2020, 23:59:59",1424090.0
